parent,parenttype,parentfield,item_code,qty,uom,stock_qty,stock_uom,include_item_in_manufacturing
BOM-730C3001HSF-R3,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-730C3001HSF-R3,BOM,items,AD102,0.25,Kg,0.25,Kg,1
BOM-730C3001HSF-R3,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-730C3001HSF-R3,BOM,items,AD414,11.0,Kg,11.0,Kg,1
BOM-730C3001HSF-R3,BOM,items,BP0800,0.2,Kg,0.2,Kg,1
BOM-730C3001HSF-R3,BOM,items,H-10,0.1,Kg,0.1,Kg,1
BOM-730C3003F-R4,BOM,items,L08XM,50.8,Kg,50.8,Kg,1
BOM-730C3003F-R4,BOM,items,G534,35.0,Kg,35.0,Kg,1
BOM-730C3003F-R4,BOM,items,AD402,2.0,Kg,2.0,Kg,1
BOM-730C3003F-R4,BOM,items,AD404,2.0,Kg,2.0,Kg,1
BOM-730C3003F-R4,BOM,items,AD405,0.2,Kg,0.2,Kg,1
BOM-730C3003F-R4,BOM,items,AD409,7.0,Kg,7.0,Kg,1
BOM-730C3003F-R4,BOM,items,AD203,2.0,Kg,2.0,Kg,1
BOM-730C3003F-R4,BOM,items,AD303,0.4,Kg,0.4,Kg,1
BOM-730C3003F-R4,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-730C3003F-R4,BOM,items,AD102,0.25,Kg,0.25,Kg,1
BOM-730C3003F-R4,BOM,items,BP0800,0.2,Kg,0.2,Kg,1
BOM-730C3031-R3,BOM,items,L08XM,20.5,Kg,20.5,Kg,1
BOM-730C3031-R3,BOM,items,G534,31.0,Kg,31.0,Kg,1
BOM-730C3031-R3,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-730C3031-R3,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-730C3031-R3,BOM,items,AD203,0.5,Kg,0.5,Kg,1
BOM-730C3031-R3,BOM,items,H-10,0.2,Kg,0.2,Kg,1
BOM-730C3031-R3,BOM,items,L10XM,47.35,Kg,47.35,Kg,1
BOM-730C3093-R2,BOM,items,L08XM,68.55,Kg,68.55,Kg,1
BOM-730C3093-R2,BOM,items,G534,30.0,Kg,30.0,Kg,1
BOM-730C3093-R2,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-730C3093-R2,BOM,items,AD103,0.15,Kg,0.15,Kg,1
BOM-730C3093-R2,BOM,items,PT02,1.0,Kg,1.0,Kg,1
BOM-730C3095F-R2,BOM,items,L08XM,56.0,Kg,56.0,Kg,1
BOM-730C3095F-R2,BOM,items,G534,30.0,Kg,30.0,Kg,1
BOM-730C3095F-R2,BOM,items,AD409,7.0,Kg,7.0,Kg,1
BOM-730C3095F-R2,BOM,items,AD402,2.5,Kg,2.5,Kg,1
BOM-730C3095F-R2,BOM,items,AD404,4.0,Kg,4.0,Kg,1
BOM-730C3095F-R2,BOM,items,PT02,0.5,Kg,0.5,Kg,1
BOM-730C4001F-R2,BOM,items,L08XM,44.4,Kg,44.4,Kg,1
BOM-730C4001F-R2,BOM,items,G534,40.0,Kg,40.0,Kg,1
BOM-730C4001F-R2,BOM,items,AD409,9.0,Kg,9.0,Kg,1
BOM-730C4001F-R2,BOM,items,AD402,3.0,Kg,3.0,Kg,1
BOM-730C4001F-R2,BOM,items,AD404,2.0,Kg,2.0,Kg,1
BOM-730C4001F-R2,BOM,items,BP0800,1.6,Kg,1.6,Kg,1
BOM-730C5001-R3,BOM,items,L08XM,49.35,Kg,49.35,Kg,1
BOM-730C5001-R3,BOM,items,G534,50.0,Kg,50.0,Kg,1
BOM-730C5001-R3,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-730C5001-R3,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-730C5001-R3,BOM,items,BP0800,0.2,Kg,0.2,Kg,1
BOM-730D1004F-R0,BOM,items,L10XM,47.14,Kg,47.14,Kg,1
BOM-730D1004F-R0,BOM,items,L08XM,20.0,Kg,20.0,Kg,1
BOM-730D1004F-R0,BOM,items,G534,15.0,Kg,15.0,Kg,1
BOM-730D1004F-R0,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-730D1004F-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-730D1004F-R0,BOM,items,AD417,17.0,Kg,17.0,Kg,1
BOM-730D1004F-R0,BOM,items,AD801,0.15,Kg,0.15,Kg,1
BOM-730D1004F-R0,BOM,items,AD804,0.01,Kg,0.01,Kg,1
BOM-730D1004F-R0,BOM,items,BP0800,0.3,Kg,0.3,Kg,1
BOM-730D1031F-R0,BOM,items,L10XM,67.55,Kg,67.55,Kg,1
BOM-730D1031F-R0,BOM,items,G534,15.0,Kg,15.0,Kg,1
BOM-730D1031F-R0,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-730D1031F-R0,BOM,items,AD102,0.15,Kg,0.15,Kg,1
BOM-730D1031F-R0,BOM,items,AD417,17.0,Kg,17.0,Kg,1
BOM-730D1033F4-R0,BOM,items,L10XM,63.7,Kg,63.7,Kg,1
BOM-730D1033F4-R0,BOM,items,G534,10.0,Kg,10.0,Kg,1
BOM-730D1033F4-R0,BOM,items,AD303,0.1,Kg,0.1,Kg,1
BOM-730D1033F4-R0,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-730D1033F4-R0,BOM,items,AD801,0.2,Kg,0.2,Kg,1
BOM-730D1033F4-R0,BOM,items,AD421,25.0,Kg,25.0,Kg,1
BOM-730D1033F4-R0,BOM,items,AD405,0.8,Kg,0.8,Kg,1
BOM-730D1081-R1,BOM,items,L08XM,84.3,Kg,84.3,Kg,1
BOM-730D1081-R1,BOM,items,G534,15.0,Kg,15.0,Kg,1
BOM-730D1081-R1,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-730D1081-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-730D1081-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-730D1081-R1,BOM,items,PT02,0.1,Kg,0.1,Kg,1
BOM-730D1081-R1,BOM,items,PC01,0.1,Kg,0.1,Kg,1
BOM-730D2001F1-R1,BOM,items,L08XM,64.2,Kg,64.2,Kg,1
BOM-730D2001F1-R1,BOM,items,G534,18.0,Kg,18.0,Kg,1
BOM-730D2001F1-R1,BOM,items,KEMOLIT KF4,4.5,Kg,4.5,Kg,1
BOM-730D2001F1-R1,BOM,items,AD402,3.0,Kg,3.0,Kg,1
BOM-730D2001F1-R1,BOM,items,AD409,9.0,Kg,9.0,Kg,1
BOM-730D2001F1-R1,BOM,items,AD405,0.3,Kg,0.3,Kg,1
BOM-730D2001F1-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-730D2001F1-R1,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-730D2001F1-R1,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-730D2001F1-R1,BOM,items,BP0800,0.5,Kg,0.5,Kg,1
BOM-730D2091F-R0,BOM,items,L10XM,59.1,Kg,59.1,Kg,1
BOM-730D2091F-R0,BOM,items,G534,20.0,Kg,20.0,Kg,1
BOM-730D2091F-R0,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-730D2091F-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-730D2091F-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-730D2091F-R0,BOM,items,AD402,4.0,Kg,4.0,Kg,1
BOM-730D2091F-R0,BOM,items,AD409,12.0,Kg,12.0,Kg,1
BOM-730D2091F-R0,BOM,items,AD405,0.3,Kg,0.3,Kg,1
BOM-730D2091F-R0,BOM,items,PB02,0.1,Kg,0.1,Kg,1
BOM-730D2091F-R0,BOM,items,PT01,4.0,Kg,4.0,Kg,1
BOM-730D3001L-R0,BOM,items,L08XM,67.51,Kg,67.51,Kg,1
BOM-730D3001L-R0,BOM,items,G534,30.0,Kg,30.0,Kg,1
BOM-730D3001L-R0,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-730D3001L-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-730D3001L-R0,BOM,items,AD602,0.5,Kg,0.5,Kg,1
BOM-730D3001L-R0,BOM,items,PT02,1.0,Kg,1.0,Kg,1
BOM-730D3001L-R0,BOM,items,BP0800,0.19,Kg,0.19,Kg,1
BOM-730D3001L-R0,BOM,items,PB02,0.4,Kg,0.4,Kg,1
BOM-730D3004F-R1,BOM,items,L08XM,52.2,Kg,52.2,Kg,1
BOM-730D3004F-R1,BOM,items,G534,30.0,Kg,30.0,Kg,1
BOM-730D3004F-R1,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-730D3004F-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-730D3004F-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-730D3004F-R1,BOM,items,BP0800,0.3,Kg,0.3,Kg,1
BOM-730D3004F-R1,BOM,items,AD417,17.0,Kg,17.0,Kg,1
BOM-730D3006L-R0,BOM,items,L10XM,58.95,Kg,58.95,Kg,1
BOM-730D3006L-R0,BOM,items,L08XM,10.0,Kg,10.0,Kg,1
BOM-730D3006L-R0,BOM,items,G534,30.0,Kg,30.0,Kg,1
BOM-730D3006L-R0,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-730D3006L-R0,BOM,items,AD102,0.15,Kg,0.15,Kg,1
BOM-730D3006L-R0,BOM,items,BP0800,0.3,Kg,0.3,Kg,1
BOM-730D3006L-R0,BOM,items,AD602,0.3,Kg,0.3,Kg,1
BOM-730D3031-R0,BOM,items,L08XM,61.4,Kg,61.4,Kg,1
BOM-730D3031-R0,BOM,items,M1000R,5.0,Kg,5.0,Kg,1
BOM-730D3031-R0,BOM,items,G534,30.0,Kg,30.0,Kg,1
BOM-730D3031-R0,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-730D3031-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-730D3031-R0,BOM,items,H-10,0.2,Kg,0.2,Kg,1
BOM-730D3031-R0,BOM,items,AD203,3.0,Kg,3.0,Kg,1
BOM-730D3381F1-R0,BOM,items,L10XM,57.84914,Kg,57.84914,Kg,1
BOM-730D3381F1-R0,BOM,items,KEMOLIT KF4,15.0,Kg,15.0,Kg,1
BOM-730D3381F1-R0,BOM,items,AD404,16.0,Kg,16.0,Kg,1
BOM-730D3381F1-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-730D3381F1-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-730D3381F1-R0,BOM,items,AD301,0.6,Kg,0.6,Kg,1
BOM-730D3381F1-R0,BOM,items,PY02,0.0002,Kg,0.0002,Kg,1
BOM-730D3381F1-R0,BOM,items,PC01,0.0003,Kg,0.0003,Kg,1
BOM-730D3381F1-R0,BOM,items,PG01,0.0001,Kg,0.0001,Kg,1
BOM-730D3381F1-R0,BOM,items,G534,10.0,Kg,10.0,Kg,1
BOM-730D3381F1-R0,BOM,items,PT01,0.3,Kg,0.3,Kg,1
BOM-730D3381F1-R0,BOM,items,PR01,0.00026,Kg,0.00026,Kg,1
BOM-730D3381F1-R0,BOM,items,PA0002,0.05,Kg,0.05,Kg,1
BOM-730D3391-R1,BOM,items,L08XM,57.5,Kg,57.5,Kg,1
BOM-730D3391-R1,BOM,items,L10XM,10.0,Kg,10.0,Kg,1
BOM-730D3391-R1,BOM,items,G534,10.0,Kg,10.0,Kg,1
BOM-730D3391-R1,BOM,items,B-72,20.0,Kg,20.0,Kg,1
BOM-730D3391-R1,BOM,items,PT01,2.0,Kg,2.0,Kg,1
BOM-730D3391-R1,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-730D3391-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-730D3391-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-730D3392-R2,BOM,items,L08XM,62.5,Kg,62.5,Kg,1
BOM-730D3392-R2,BOM,items,G534,16.0,Kg,16.0,Kg,1
BOM-730D3392-R2,BOM,items,B-72,15.0,Kg,15.0,Kg,1
BOM-730D3392-R2,BOM,items,PT01,6.0,Kg,6.0,Kg,1
BOM-730D3392-R2,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-730D3392-R2,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-730D3392-R2,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-731C0001-R2,BOM,items,P080M,79.0,Kg,79.0,Kg,1
BOM-731C0001-R2,BOM,items,AD203,0.5,Kg,0.5,Kg,1
BOM-731C0001-R2,BOM,items,AD303,0.2,Kg,0.2,Kg,1
BOM-731C0001-R2,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-731C0001-R2,BOM,items,BP0800,0.2,Kg,0.2,Kg,1
BOM-731C0001-R2,BOM,items,L08XM,20.0,Kg,20.0,Kg,1
BOM-731C2002HS-R1,BOM,items,L08XM,79.3,Kg,79.3,Kg,1
BOM-731C2002HS-R1,BOM,items,G568,20.0,Kg,20.0,Kg,1
BOM-731C2002HS-R1,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-731C2002HS-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-731C2002HS-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-731C2002HS-R1,BOM,items,BP0800,0.2,Kg,0.2,Kg,1
BOM-731C3001-R2,BOM,items,L08XM,31.9,Kg,31.9,Kg,1
BOM-731C3001-R2,BOM,items,G534,30.0,Kg,30.0,Kg,1
BOM-731C3001-R2,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-731C3001-R2,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-731C3001-R2,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-731C3001-R2,BOM,items,PE44882,2.5,Kg,2.5,Kg,1
BOM-731C3001-R2,BOM,items,WX,35.0,Kg,35.0,Kg,1
BOM-731C3001F-R2,BOM,items,P080M,47.4,Kg,47.4,Kg,1
BOM-731C3001F-R2,BOM,items,G534,15.6,Kg,15.6,Kg,1
BOM-731C3001F-R2,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-731C3001F-R2,BOM,items,AD303,0.2,Kg,0.2,Kg,1
BOM-731C3001F-R2,BOM,items,AD414,7.9,Kg,7.9,Kg,1
BOM-731C3001F-R2,BOM,items,BP0800,0.2,Kg,0.2,Kg,1
BOM-731C3001F-R2,BOM,items,WX,28.6,Kg,28.6,Kg,1
BOM-740C1101-R1,BOM,items,L10XM,36.0,Kg,36.0,Kg,1
BOM-740C1101-R1,BOM,items,M1000R,36.0,Kg,36.0,Kg,1
BOM-740C1101-R1,BOM,items,HR 181,16.5,Kg,16.5,Kg,1
BOM-740C1101-R1,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-740C1101-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-740C1101-R1,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-740C1101-R1,BOM,items,TALC 1090,10.0,Kg,10.0,Kg,1
BOM-740C1101-R1,BOM,items,PC01,1.0,Kg,1.0,Kg,1
BOM-740C2001-R0,BOM,items,L08XM,55.4,Kg,55.4,Kg,1
BOM-740C2001-R0,BOM,items,730M001,20.0,Kg,20.0,Kg,1
BOM-740C2001-R0,BOM,items,G534,20.0,Kg,20.0,Kg,1
BOM-740C2001-R0,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-740C2001-R0,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-740C2001-R0,BOM,items,AD102,0.15,Kg,0.15,Kg,1
BOM-740C2001-R0,BOM,items,PE0800,4.0,Kg,4.0,Kg,1
BOM-740C2101-R2,BOM,items,L08XM,49.4,Kg,49.4,Kg,1
BOM-740C2101-R2,BOM,items,730M001,25.0,Kg,25.0,Kg,1
BOM-740C2101-R2,BOM,items,TALC 1090,20.0,Kg,20.0,Kg,1
BOM-740C2101-R2,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-740C2101-R2,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-740C2101-R2,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-740C2101-R2,BOM,items,AD203,1.0,Kg,1.0,Kg,1
BOM-740C2101-R2,BOM,items,PE0800,4.0,Kg,4.0,Kg,1
BOM-740C2181-R2,BOM,items,L08XM,53.2637,Kg,53.2637,Kg,1
BOM-740C2181-R2,BOM,items,730M001,20.0,Kg,20.0,Kg,1
BOM-740C2181-R2,BOM,items,L10XM,5.0,Kg,5.0,Kg,1
BOM-740C2181-R2,BOM,items,TALC 1090,20.0,Kg,20.0,Kg,1
BOM-740C2181-R2,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-740C2181-R2,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-740C2181-R2,BOM,items,AD102,0.15,Kg,0.15,Kg,1
BOM-740C2181-R2,BOM,items,AD203,1.0,Kg,1.0,Kg,1
BOM-740C2181-R2,BOM,items,PT02,0.1,Kg,0.1,Kg,1
BOM-740C2181-R2,BOM,items,PB02,0.032,Kg,0.032,Kg,1
BOM-740C2181-R2,BOM,items,PC01,0.0043,Kg,0.0043,Kg,1
BOM-740C2182-R1,BOM,items,L08XM,78.498,Kg,78.498,Kg,1
BOM-740C2182-R1,BOM,items,TALC 1090,20.0,Kg,20.0,Kg,1
BOM-740C2182-R1,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-740C2182-R1,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-740C2182-R1,BOM,items,PT02,1.0,Kg,1.0,Kg,1
BOM-740C2182-R1,BOM,items,PC01,0.001,Kg,0.001,Kg,1
BOM-740C2182-R1,BOM,items,PB01,0.001,Kg,0.001,Kg,1
BOM-740C3001-R4,BOM,items,L08XM,26.9,Kg,26.9,Kg,1
BOM-740C3001-R4,BOM,items,730M001,20.0,Kg,20.0,Kg,1
BOM-740C3001-R4,BOM,items,G534,30.0,Kg,30.0,Kg,1
BOM-740C3001-R4,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-740C3001-R4,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-740C3001-R4,BOM,items,AD102,0.15,Kg,0.15,Kg,1
BOM-740C3001-R4,BOM,items,PE44882,2.5,Kg,2.5,Kg,1
BOM-740C3001-R4,BOM,items,WX,20.0,Kg,20.0,Kg,1
BOM-740C3001F-R1,BOM,items,730M001,59.75,Kg,59.75,Kg,1
BOM-740C3001F-R1,BOM,items,G534,30.0,Kg,30.0,Kg,1
BOM-740C3001F-R1,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-740C3001F-R1,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-740C3001F-R1,BOM,items,AD409,8.0,Kg,8.0,Kg,1
BOM-740C3001F-R1,BOM,items,AD405,0.3,Kg,0.3,Kg,1
BOM-740C3001F-R1,BOM,items,BP0800,1.5,Kg,1.5,Kg,1
BOM-740C3002-R3,BOM,items,L08XM,18.4,Kg,18.4,Kg,1
BOM-740C3002-R3,BOM,items,730M001,20.0,Kg,20.0,Kg,1
BOM-740C3002-R3,BOM,items,G534,31.0,Kg,31.0,Kg,1
BOM-740C3002-R3,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-740C3002-R3,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-740C3002-R3,BOM,items,AD102,0.15,Kg,0.15,Kg,1
BOM-740C3002-R3,BOM,items,AD203,1.0,Kg,1.0,Kg,1
BOM-740C3002-R3,BOM,items,PE0800,4.0,Kg,4.0,Kg,1
BOM-740C3002-R3,BOM,items,L/OLD,25.0,Kg,25.0,Kg,1
BOM-740C3003F-R0,BOM,items,730M001,53.8,Kg,53.8,Kg,1
BOM-740C3003F-R0,BOM,items,G534,33.0,Kg,33.0,Kg,1
BOM-740C3003F-R0,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-740C3003F-R0,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-740C3003F-R0,BOM,items,AD102,0.15,Kg,0.15,Kg,1
BOM-740C3003F-R0,BOM,items,AD402,2.7,Kg,2.7,Kg,1
BOM-740C3003F-R0,BOM,items,AD409,8.0,Kg,8.0,Kg,1
BOM-740C3003F-R0,BOM,items,AD405,0.3,Kg,0.3,Kg,1
BOM-740C3003F-R0,BOM,items,BP0800,1.6,Kg,1.6,Kg,1
BOM-740C3033-R1,BOM,items,730M001,64.4,Kg,64.4,Kg,1
BOM-740C3033-R1,BOM,items,G568,35.0,Kg,35.0,Kg,1
BOM-740C3033-R1,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-740C3033-R1,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-740C3033-R1,BOM,items,AD103,0.15,Kg,0.15,Kg,1
BOM-740C3092-R0,BOM,items,L08XM,37.88937,Kg,37.88937,Kg,1
BOM-740C3092-R0,BOM,items,G534,26.0,Kg,26.0,Kg,1
BOM-740C3092-R0,BOM,items,B-72,5.0,Kg,5.0,Kg,1
BOM-740C3092-R0,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-740C3092-R0,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-740C3092-R0,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-740C3092-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-740C3092-R0,BOM,items,PG01,0.00063,Kg,0.00063,Kg,1
BOM-740C3092-R0,BOM,items,POB1,0.01,Kg,0.01,Kg,1
BOM-740C3092-R0,BOM,items,730M001,30.0,Kg,30.0,Kg,1
BOM-740C3092-R0,BOM,items,AD303,0.2,Kg,0.2,Kg,1
BOM-740C5001-R3,BOM,items,L08XM,15.4,Kg,15.4,Kg,1
BOM-740C5001-R3,BOM,items,730M001,20.0,Kg,20.0,Kg,1
BOM-740C5001-R3,BOM,items,G534,50.0,Kg,50.0,Kg,1
BOM-740C5001-R3,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-740C5001-R3,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-740C5001-R3,BOM,items,PE5302,4.0,Kg,4.0,Kg,1
BOM-740C5001-R3,BOM,items,AD102,0.15,Kg,0.15,Kg,1
BOM-740C5001-R3,BOM,items,L/OLD,10.0,Kg,10.0,Kg,1
BOM-740C5002-R1,BOM,items,730M001,47.9,Kg,47.9,Kg,1
BOM-740C5002-R1,BOM,items,G534,50.0,Kg,50.0,Kg,1
BOM-740C5002-R1,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-740C5002-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-740C5002-R1,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-740C5002-R1,BOM,items,BP0800,1.6,Kg,1.6,Kg,1
BOM-740D3002HF-R0,BOM,items,L10XM,45.6,Kg,45.6,Kg,1
BOM-740D3002HF-R0,BOM,items,G534,30.0,Kg,30.0,Kg,1
BOM-740D3002HF-R0,BOM,items,730M001,23.0,Kg,23.0,Kg,1
BOM-740D3002HF-R0,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-740D3002HF-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-740D3002HF-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-740D3002HF-R0,BOM,items,AD804,0.2,Kg,0.2,Kg,1
BOM-740D3002HF-R0,BOM,items,H-11,0.1,Kg,0.1,Kg,1
BOM-740D3002HF-R0,BOM,items,BP0800,0.6,Kg,0.6,Kg,1
BOM-740D3041F-R1,BOM,items,730M001,58.85,Kg,58.85,Kg,1
BOM-740D3041F-R1,BOM,items,G534,30.0,Kg,30.0,Kg,1
BOM-740D3041F-R1,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-740D3041F-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-740D3041F-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-740D3041F-R1,BOM,items,PT02,0.1,Kg,0.1,Kg,1
BOM-740D3041F-R1,BOM,items,AD409,7.5,Kg,7.5,Kg,1
BOM-740D3041F-R1,BOM,items,AD405,0.3,Kg,0.3,Kg,1
BOM-740D3041F-R1,BOM,items,AD402,2.75,Kg,2.75,Kg,1
BOM-741C3001F-R2,BOM,items,L10XM,30.0,Kg,30.0,Kg,1
BOM-741C3001F-R2,BOM,items,730M001,15.0,Kg,15.0,Kg,1
BOM-741C3001F-R2,BOM,items,G534,31.5,Kg,31.5,Kg,1
BOM-741C3001F-R2,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-741C3001F-R2,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-741C3001F-R2,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-741C3001F-R2,BOM,items,PE44882,3.0,Kg,3.0,Kg,1
BOM-741C3001F-R2,BOM,items,AD414,20.0,Kg,20.0,Kg,1
BOM-750C0001-R2,BOM,items,M1000R,99.0,Kg,99.0,Kg,1
BOM-750C0001-R2,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-750C0001-R2,BOM,items,PC01,0.6,Kg,0.6,Kg,1
BOM-750C0001-R2,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-750C0001F-R2,BOM,items,M1000R,89.1,Kg,89.1,Kg,1
BOM-750C0001F-R2,BOM,items,M2407,10.0,Kg,10.0,Kg,1
BOM-750C0001F-R2,BOM,items,AD405,0.1,Kg,0.1,Kg,1
BOM-750C0001F-R2,BOM,items,AD301,0.1,Kg,0.1,Kg,1
BOM-750C0001F-R2,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-750C0001F-R2,BOM,items,PC01,0.6,Kg,0.6,Kg,1
BOM-750C0002F-R0,BOM,items,M2407,94.25,Kg,94.25,Kg,1
BOM-750C0002F-R0,BOM,items,AD301,0.15,Kg,0.15,Kg,1
BOM-750C0002F-R0,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-750C0002F-R0,BOM,items,AD412,4.0,Kg,4.0,Kg,1
BOM-750C0002F-R0,BOM,items,BP0800,1.5,Kg,1.5,Kg,1
BOM-750C0002F-R1,BOM,items,M2407,94.25,Kg,94.25,Kg,1
BOM-750C0002F-R1,BOM,items,AD301,0.15,Kg,0.15,Kg,1
BOM-750C0002F-R1,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-750C0002F-R1,BOM,items,AD412,4.0,Kg,4.0,Kg,1
BOM-750C0002F-R1,BOM,items,BP0800,1.5,Kg,1.5,Kg,1
BOM-750C0011-R0,BOM,items,M1000R,99.357,Kg,99.357,Kg,1
BOM-750C0011-R0,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-750C0011-R0,BOM,items,PT01,0.05,Kg,0.05,Kg,1
BOM-750C0011-R0,BOM,items,PC01,0.005,Kg,0.005,Kg,1
BOM-750C0011-R0,BOM,items,PR03,0.102,Kg,0.102,Kg,1
BOM-750C0011-R0,BOM,items,PO05,0.204,Kg,0.204,Kg,1
BOM-750C0011-R0,BOM,items,PY02,0.082,Kg,0.082,Kg,1
BOM-750C0031-R0,BOM,items,M2407,100.0,Kg,100.0,Kg,1
BOM-750C0031-R1,BOM,items,M1000R,100.0,Kg,100.0,Kg,1
BOM-750C003160-R1,BOM,items,M1000R,98.65,Kg,98.65,Kg,1
BOM-750C003160-R1,BOM,items,AD303,0.2,Kg,0.2,Kg,1
BOM-750C003160-R1,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-750C003160-R1,BOM,items,POB2,0.05,Kg,0.05,Kg,1
